Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
2364;1;1;PLAT DU JOUR 1;0,00;0,00 €
2365;2;1;Total Net;66,00;355,35 €
2366;2;1;Total Brut;91,00;644,00 €
2367;2;1; dont Ventes;30,00;355,35 €
2368;2;1; dont Menus;35,00;0,00 €
2369;2;1; dont Remises;1,00;1,15 €
2370;2;1; dont Offert Client;25,00;287,50 €
2371;2;1;Total Erreur de saisie;1,00;11,50 €
2372;2;1;Total Avoir Ticket;1,00;0,00 €
2373;2;1;Total Modification Note;12,00;92,00 €
2374;0;0;;0,00;0,00 €
2375;1;1;PLAT DU JOUR 2;0,00;0,00 €
2376;2;1;Total Net;11,00;46,00 €
2377;2;1;Total Brut;39,00;368,00 €
2378;2;1; dont Ventes;4,00;46,00 €
2379;2;1; dont Menus;7,00;0,00 €
2380;2;1; dont Offert Client;28,00;322,00 €
2381;2;1;Total Erreur de saisie;1,00;11,50 €
2382;2;1;Total Modification Note;1,00;11,50 €
2383;0;0;;0,00;0,00 €
2384;1;1;PTIT BURGER;0,00;0,00 €
2385;2;1;Total Net;113,00;0,00 €
2386;2;1; dont Menus;113,00;0,00 €
2387;2;1;Total Annulations;1,00;0,00 €
2388;2;1;Total Avoir Ticket;1,00;0,00 €
2389;2;1;Total Modification Note;52,00;0,00 €
2390;0;0;;0,00;0,00 €
2391;1;1;SUG BOEUF;0,00;0,00 €
2392;2;1;Total Net;6,00;247,60 €
2393;2;1; dont Ventes;6,00;247,60 €
2394;2;1;Total Perte;2,00;27,00 €
2395;2;1;Total Modification Note;3,00;80,00 €
2396;0;0;;0,00;0,00 €
2397;1;1;SUG POISSON;0,00;0,00 €
2398;2;1;Total Net;2,00;27,00 €
2399;2;1; dont Ventes;2,00;27,00 €
2400;2;1;Total Modification Note;2,00;27,00 €
2401;0;0;;0,00;0,00 €
2402;1;1;SUG VOLAILLE;0,00;0,00 €
2403;2;1;Total Net;4,00;79,60 €
2404;2;1; dont Ventes;4,00;79,60 €
2405;0;0;;0,00;0,00 €
2406;1;1;SUPP LARD;0,00;0,00 €
2407;2;1;Total Net;5,00;5,00 €
2408;2;1; dont Ventes;5,00;5,00 €
2409;2;1;Total Modification Note;3,00;3,00 €
2410;0;0;;0,00;0,00 €
2411;1;1;SUPP OEUF;0,00;0,00 €
2412;2;1;Total Net;10,00;10,00 €
2413;2;1; dont Ventes;10,00;10,00 €
2414;2;1;Total Modification Note;4,00;4,00 €
2415;0;0;;0,00;0,00 €
2416;4;0;Net SUGGESTIONS;428,00;919,95 €
2417;4;0;Brut SUGGESTIONS;483,00;1535,20 €
2418;4;0; dont Ventes;267,00;919,95 €
2419;4;0; dont Menus;157,00;0,00 €
2420;4;0; dont Remises;4,00;1,75 €
2421;4;0; dont Offert Client;55,00;613,50 €
2422;4;0;Annulations;3,00;4,00 €
2423;4;0;Perte;2,00;27,00 €
2424;4;0;Erreur de saisie;5,00;27,00 €
2425;4;0;Avoir Ticket;3,00;0,00 €
2426;4;0;Modification Note;115,00;245,50 €
2427;0;0;;0,00;0,00 €
2428;1;0;VIANDES;0,00;0,00 €
2429;1;1;SCE BEARNAISE;0,00;0,00 €
2430;2;1;Total Annulations;4,00;0,00 €
2431;2;1;Total Avoir Ticket;2,00;0,00 €
2432;2;1;Total Modification Note;39,00;0,00 €
2433;0;0;;0,00;0,00 €
2434;1;1;SCE ECHALOTTES;0,00;0,00 €
2435;2;1;Total Annulations;1,00;0,00 €
2436;2;1;Total Avoir Ticket;1,00;0,00 €
2437;2;1;Total Modification Note;37,00;0,00 €
2438;0;0;;0,00;0,00 €
2439;1;1;SCE POIVRE;0,00;0,00 €
2440;2;1;Total Annulations;4,00;0,00 €
2441;2;1;Total Perte;1,00;0,00 €
2442;2;1;Total Erreur de saisie;1,00;0,00 €
2443;2;1;Total Avoir Ticket;5,00;0,00 €
2444;2;1;Total Modification Note;135,00;0,00 €
2445;0;0;;0,00;0,00 €
2446;1;1;SCE ROQUEFORT;0,00;0,00 €
2447;2;1;Total Annulations;5,00;0,00 €
2448;2;1;Total Avoir Ticket;5,00;0,00 €
2449;2;1;Total Modification Note;107,00;0,00 €
2450;0;0;;0,00;0,00 €
2451;4;0;Annulations;14,00;0,00 €
2452;4;0;Perte;1,00;0,00 €
2453;4;0;Erreur de saisie;1,00;0,00 €
2454;4;0;Avoir Ticket;13,00;0,00 €
2455;4;0;Modification Note;318,00;0,00 €
2456;0;0;;0,00;0,00 €
2457;1;0;HACHES HORS PROMO;0,00;0,00 €
2458;1;1;HACHE 110GR;0,00;0,00 €
2459;2;1;Total Net;16,00;161,67 €
2460;2;1;Total Brut;16,00;163,28 €
2461;2;1; dont Ventes;14,00;161,67 €
2462;2;1; dont Remises;2,00;1,61 €
2463;2;1;Total Avoir Ticket;2,00;1,61 €
2464;2;1;Total Modification Note;2,00;21,80 €
2465;0;0;;0,00;0,00 €
2466;1;1;HACHE 220GR;0,00;0,00 €
2467;2;1;Total Net;23,00;338,92 €
2468;2;1;Total Brut;23,00;340,40 €
2469;2;1; dont Ventes;22,00;338,92 €
2470;2;1; dont Remises;1,00;1,48 €
2471;2;1;Total Modification Note;3,00;44,40 €
2472;0;0;;0,00;0,00 €
2473;1;1;HACHE 330GR;0,00;0,00 €
2474;2;1;Total Net;3,00;56,10 €
2475;2;1; dont Ventes;3,00;56,10 €
2476;2;1;Total Modification Note;2,00;37,40 €
2477;0;0;;0,00;0,00 €
2478;1;1;STEAK HACHE SCE POIVRE;0,00;0,00 €
2479;2;1;Total Net;4,00;0,00 €
2480;2;1; dont Menus;4,00;0,00 €
2481;0;0;;0,00;0,00 €
2482;4;0;Net HACHES HORS PROMO;46,00;556,69 €
2483;4;0;Brut HACHES HORS PROMO;46,00;559,78 €
2484;4;0; dont Ventes;39,00;556,69 €
2485;4;0; dont Menus;4,00;0,00 €
2486;4;0; dont Remises;3,00;3,09 €
2487;4;0;Avoir Ticket;2,00;1,61 €
2488;4;0;Modification Note;7,00;103,60 €
2489;0;0;;0,00;0,00 €
2490;1;0;TARTARES HORS PROMO;0,00;0,00 €
2491;1;1;HACHE 110G SUPP;0,00;0,00 €
2492;2;1;Total Net;1,00;3,00 €
2493;2;1; dont Ventes;1,00;3,00 €
2494;0;0;;0,00;0,00 €
2495;1;1;TARPACCIO DOUBLE;0,00;0,00 €
2496;2;1;Total Net;15,00;334,50 €
2497;2;1; dont Ventes;15,00;334,50 €
2498;2;1;Total Avoir Ticket;3,00;66,90 €
2499;2;1;Total Modification Note;4,00;89,20 €
2500;0;0;;0,00;0,00 €
2501;1;1;TARPACCIO SIMPLE;0,00;0,00 €
2502;2;1;Total Net;27,00;481,51 €
2503;2;1;Total Brut;27,00;483,30 €
2504;2;1; dont Ventes;26,00;481,51 €
2505;2;1; dont Remises;1,00;1,79 €
2506;2;1;Total Annulations;1,00;17,90 €
2507;2;1;Total Avoir Ticket;1,00;17,90 €
2508;2;1;Total Modification Note;8,00;143,20 €
2509;0;0;;0,00;0,00 €
2510;1;1;TARTARE 110GR;0,00;0,00 €
2511;2;1;Total Net;41,00;232,50 €
2512;2;1; dont Ventes;15,00;232,50 €
2513;2;1; dont Menus;26,00;0,00 €
2514;2;1;Total Avoir Ticket;3,00;15,50 €
2515;2;1;Total Modification Note;12,00;62,00 €
2516;0;0;;0,00;0,00 €
2517;1;1;TARTARE 220GR;0,00;0,00 €
2518;2;1;Total Net;49,00;783,54 €
2519;2;1;Total Brut;49,00;785,40 €
2520;2;1; dont Ventes;41,00;783,54 €
2521;2;1; dont Menus;7,00;0,00 €
2522;2;1; dont Remises;1,00;1,86 €
2523;2;1;Total Modification Note;13,00;205,70 €
2524;0;0;;0,00;0,00 €
2525;1;1;TARTARE 330GR;0,00;0,00 €
2526;2;1;Total Net;29,00;632,91 €
2527;2;1;Total Brut;29,00;635,10 €
2528;2;1; dont Ventes;28,00;632,91 €
2529;2;1; dont Remises;1,00;2,19 €
2530;2;1;Total Avoir Ticket;1,00;21,90 €
2531;2;1;Total Modification Note;9,00;197,10 €
2532;0;0;;0,00;0,00 €
2533;1;1;TARTARE POELE 110GR;0,00;0,00 €
2534;2;1;Total Net;3,00;46,50 €
2535;2;1; dont Ventes;3,00;46,50 €
2536;2;1;Total Modification Note;1,00;15,50 €
2537;0;0;;0,00;0,00 €
2538;1;1;TARTARE POELE 220GR;0,00;0,00 €
2539;2;1;Total Net;11,00;205,70 €
2540;2;1; dont Ventes;11,00;205,70 €
2541;2;1;Total Modification Note;1,00;18,70 €
2542;0;0;;0,00;0,00 €
2543;1;1;TARTARE POELE 330GR;0,00;0,00 €
2544;2;1;Total Net;5,00;109,50 €
2545;2;1; dont Ventes;5,00;109,50 €
2546;0;0;;0,00;0,00 €
2547;4;0;Net TARTARES HORS PROMO;181,00;2829,66 €
2548;4;0;Brut TARTARES HORS PROMO;181,00;2835,50 €
2549;4;0; dont Ventes;145,00;2829,66 €
2550;4;0; dont Menus;33,00;0,00 €
2551;4;0; dont Remises;3,00;5,84 €
2552;4;0;Annulations;1,00;17,90 €
2553;4;0;Avoir Ticket;8,00;122,20 €
2554;4;0;Modification Note;48,00;731,40 €
2555;0;0;;0,00;0,00 €
2556;1;0;VIANDES HORS PROMO;0,00;0,00 €
2557;1;1;4 NUGGETS SUPP;0,00;0,00 €
2558;2;1;Total Net;1,00;2,00 €
2559;2;1; dont Ventes;1,00;2,00 €
2560;0;0;;0,00;0,00 €
2561;1;1;ARAIGNEE 160GR;0,00;0,00 €
2562;2;1;Total Net;53,00;1001,70 €
2563;2;1; dont Ventes;53,00;1001,70 €
2564;2;1;Total Annulations;1,00;18,90 €
2565;2;1;Total Modification Note;16,00;302,40 €
2566;0;0;;0,00;0,00 €
2567;1;1;ARAIGNEE 240GR;0,00;0,00 €
2568;2;1;Total Net;32,00;746,46 €
2569;2;1;Total Brut;32,00;748,80 €
2570;2;1; dont Ventes;31,00;746,46 €
2571;2;1; dont Remises;1,00;2,34 €
2572;2;1;Total Annulations;2,00;46,80 €
2573;2;1;Total Modification Note;9,00;210,60 €
2574;0;0;;0,00;0,00 €
2575;1;1;BAVETTE D'ALOYAU;0,00;0,00 €
2576;2;1;Total Net;106,00;1779,40 €
2577;2;1;Total Brut;106,00;1786,33 €
2578;2;1; dont Ventes;103,00;1779,40 €
2579;2;1; dont Remises;3,00;6,93 €
2580;2;1;Total Modification Note;16,00;270,40 €
2581;0;0;;0,00;0,00 €
2582;1;1;BROCH. CANARD PECHES;0,00;0,00 €
2583;2;1;Total Net;62,00;1171,80 €
2584;2;1; dont Ventes;62,00;1171,80 €
2585;2;1;Total Annulations;1,00;18,90 €
2586;2;1;Total Avoir Ticket;1,00;18,90 €
2587;2;1;Total Modification Note;13,00;245,70 €
2588;0;0;;0,00;0,00 €
2589;1;1;BROCH. ONGLET;0,00;0,00 €
2590;2;1;Total Net;38,00;669,06 €
2591;2;1;Total Brut;38,00;672,60 €
2592;2;1; dont Ventes;36,00;669,06 €
2593;2;1; dont Remises;2,00;3,54 €
2594;2;1;Total Erreur de saisie;1,00;17,70 €
2595;2;1;Total Modification Note;7,00;123,90 €
2596;0;0;;0,00;0,00 €
2597;1;1;CLASSIC BURGER;0,00;0,00 €
2598;2;1;Total Net;109,00;1587,02 €
2599;2;1;Total Brut;109,00;1591,40 €
2600;2;1; dont Ventes;106,00;1587,02 €
2601;2;1; dont Remises;3,00;4,38 €
2602;2;1;Total Avoir Ticket;3,00;43,80 €
2603;2;1;Total Modification Note;24,00;350,40 €
2604;0;0;;0,00;0,00 €
2605;1;1;COTE 430GR;0,00;0,00 €
2606;2;1;Total Net;66,00;1856,48 €
2607;2;1;Total Brut;66,00;1867,80 €
2608;2;1; dont Ventes;62,00;1856,48 €
2609;2;1; dont Remises;4,00;11,32 €
2610;2;1;Total Annulations;3,00;84,90 €
2611;2;1;Total Avoir Ticket;1,00;28,30 €
2612;2;1;Total Modification Note;31,00;877,30 €
2613;0;0;;0,00;0,00 €
2614;1;1;CROUSTI BURGER;0,00;0,00 €
2615;2;1;Total Net;88,00;1483,82 €
2616;2;1;Total Brut;88,00;1487,20 €
2617;2;1; dont Ventes;86,00;1483,82 €
2618;2;1; dont Remises;2,00;3,38 €
2619;2;1;Total Avoir Ticket;1,00;16,90 €
2620;2;1;Total Modification Note;16,00;270,40 €
2621;0;0;;0,00;0,00 €
2622;1;1;DOUBLE CLASSIC BURGER;0,00;0,00 €
2623;2;1;Total Net;21,00;369,60 €
2624;2;1; dont Ventes;21,00;369,60 €
2625;2;1;Total Avoir Ticket;1,00;17,60 €
2626;2;1;Total Modification Note;2,00;35,20 €
2627;0;0;;0,00;0,00 €
2628;1;1;DOUBLE CROUSTI BURGER;0,00;0,00 €
2629;2;1;Total Net;18,00;350,24 €
2630;2;1;Total Brut;18,00;352,23 €
2631;2;1; dont Ventes;17,00;350,24 €
2632;2;1; dont Remises;1,00;1,99 €
2633;2;1;Total Modification Note;5,00;99,50 €
2634;0;0;;0,00;0,00 €
2635;1;1;DOUBLE ESTIVAL BURGER;0,00;0,00 €
2636;2;1;Total Net;15,00;296,50 €
2637;2;1;Total Brut;15,00;298,50 €
2638;2;1; dont Ventes;14,00;296,50 €
2639;2;1; dont Remises;1,00;2,00 €
2640;2;1;Total Erreur de saisie;2,00;39,80 €
2641;2;1;Total Modification Note;8,00;159,20 €
2642;0;0;;0,00;0,00 €
2643;1;1;DOUBLE MAQUIGNON;0,00;0,00 €
2644;2;1;Total Net;2,00;35,60 €
2645;2;1; dont Ventes;2,00;35,60 €
2646;2;1;Total Modification Note;1,00;17,80 €
2647;0;0;;0,00;0,00 €
2648;1;1;DOUBLE RUSTIQUE MAQ.;0,00;0,00 €
2649;2;1;Total Net;19,00;367,95 €
2650;2;1;Total Brut;19,00;372,13 €
2651;2;1; dont Ventes;18,00;367,95 €
2652;2;1; dont Remises;1,00;4,18 €
2653;2;1;Total Modification Note;6,00;119,40 €
2654;0;0;;0,00;0,00 €
2655;1;1;EMINCE BOEUF MARINE;0,00;0,00 €
2656;2;1;Total Net;47,00;695,60 €
2657;2;1; dont Ventes;47,00;695,60 €
2658;2;1;Total Annulations;2,00;29,60 €
2659;2;1;Total Perte;1,00;14,80 €
2660;2;1;Total Erreur de saisie;1,00;14,80 €
2661;2;1;Total Avoir Ticket;1,00;14,80 €
2662;2;1;Total Modification Note;6,00;88,80 €
2663;0;0;;0,00;0,00 €
2664;1;1;ENFANT COEUR ENTRECOTE;0,00;0,00 €
2665;2;1;Total Net;44,00;0,00 €
2666;2;1; dont Menus;44,00;0,00 €
2667;2;1;Total Annulations;1,00;0,00 €
2668;2;1;Total Avoir Ticket;2,00;0,00 €
2669;2;1;Total Modification Note;20,00;0,00 €
2670;0;0;;0,00;0,00 €
2671;1;1;ENTRECOTE 230GR;0,00;0,00 €
2672;2;1;Total Net;130,00;2736,67 €
2673;2;1;Total Brut;132,00;2785,20 €
2674;2;1; dont Ventes;127,00;2736,67 €
2675;2;1; dont Remises;3,00;6,33 €
2676;2;1; dont Offert Client;2,00;42,20 €
2677;2;1;Total Annulations;1,00;21,10 €
2678;2;1;Total Avoir Ticket;3,00;63,30 €
2679;2;1;Total Modification Note;36,00;759,60 €
2680;0;0;;0,00;0,00 €
2681;1;1;ENTRECOTE 300GR;0,00;0,00 €
2682;2;1;Total Net;43,00;1216,01 €
2683;2;1;Total Brut;43,00;1229,77 €
2684;2;1; dont Ventes;41,00;1216,01 €
2685;2;1; dont Remises;2,00;13,76 €
2686;2;1;Total Annulations;1,00;28,80 €
2687;2;1;Total Modification Note;9,00;259,20 €
2688;0;0;;0,00;0,00 €
2689;1;1;ESTIVAL BURGER;0,00;0,00 €
2690;2;1;Total Net;36,00;608,40 €
2691;2;1;Total Brut;37,00;625,30 €
2692;2;1; dont Ventes;36,00;608,40 €
2693;2;1; dont Offert Client;1,00;16,90 €
2694;2;1;Total Modification Note;12,00;202,80 €
2695;0;0;;0,00;0,00 €
2696;1;1;GALETTE VEGETARIENNE;0,00;0,00 €
2697;2;1;Total Net;4,00;2,90 €
2698;2;1;Total Brut;4,00;3,00 €
2699;2;1; dont Ventes;3,00;2,90 €
2700;2;1; dont Remises;1,00;0,10 €
2701;2;1;Total Modification Note;1,00;1,00 €
2702;0;0;;0,00;0,00 €
2703;1;1;GRILLADE PORC;0,00;0,00 €
2704;2;1;Total Net;2,00;0,00 €
2705;2;1; dont Menus;2,00;0,00 €
2706;0;0;;0,00;0,00 €
2707;1;1;MAQUIGNON;0,00;0,00 €
2708;2;1;Total Net;96,00;686,57 €
2709;2;1;Total Brut;96,00;691,16 €
2710;2;1; dont Ventes;45,00;686,57 €
2711;2;1; dont Menus;49,00;0,00 €
2712;2;1; dont Remises;2,00;4,59 €
2713;2;1;Total Avoir Ticket;1,00;14,80 €
2714;2;1;Total Modification Note;27,00;103,60 €
2715;0;0;;0,00;0,00 €
2716;1;1;MILLEFEUILLE BOEUF;0,00;0,00 €
2717;2;1;Total Net;81,00;1496,65 €
2718;2;1;Total Brut;81,00;1498,50 €
2719;2;1; dont Ventes;80,00;1496,65 €
2720;2;1; dont Remises;1,00;1,85 €
2721;2;1;Total Avoir Ticket;4,00;74,00 €
2722;2;1;Total Modification Note;19,00;351,50 €
2723;0;0;;0,00;0,00 €
2724;1;1;ONGLET;0,00;0,00 €
2725;2;1;Total Net;41,00;813,91 €
2726;2;1;Total Brut;41,00;815,90 €
2727;2;1; dont Ventes;40,00;813,91 €
2728;2;1; dont Remises;1,00;1,99 €
2729;2;1;Total Annulations;1,00;19,90 €
2730;2;1;Total Modification Note;12,00;238,80 €
2731;0;0;;0,00;0,00 €
2732;1;1;OS MOELLE SUPP.;0,00;0,00 €
2733;2;1;Total Net;40,00;146,89 €
2734;2;1;Total Brut;42,00;155,40 €
2735;2;1; dont Ventes;37,00;146,89 €
2736;2;1; dont Remises;3,00;1,11 €
2737;2;1; dont Offert Client;2,00;7,40 €
2738;2;1;Total Annulations;1,00;3,70 €
2739;2;1;Total Modification Note;14,00;51,80 €
2740;0;0;;0,00;0,00 €
2741;1;1;PANACHE DU BOUCHER;0,00;0,00 €
2742;2;1;Total Net;121,00;1996,28 €
2743;2;1;Total Brut;122,00;2002,00 €
2744;2;1; dont Ventes;88,00;1830,40 €
2745;2;1; dont Menus;32,00;165,88 €
2746;2;1; dont Remises;1,00;0,52 €
2747;2;1; dont Offert Client;1,00;5,20 €
2748;2;1;Total Erreur de saisie;1,00;20,80 €
2749;2;1;Total Avoir Ticket;3,00;46,80 €
2750;2;1;Total Modification Note;26,00;353,60 €
2751;0;0;;0,00;0,00 €
2752;1;1;PAVE RUMSTECK;0,00;0,00 €
2753;2;1;Total Net;75,00;1134,30 €
2754;2;1; dont Ventes;57,00;1134,30 €
2755;2;1; dont Menus;18,00;0,00 €
2756;2;1;Total Modification Note;17,00;179,10 €
2757;0;0;;0,00;0,00 €
2758;1;1;RUSTIQUE MAQUI.;0,00;0,00 €
2759;2;1;Total Net;62,00;1041,05 €
2760;2;1;Total Brut;62,00;1047,80 €
2761;2;1; dont Ventes;60,00;1041,05 €
2762;2;1; dont Remises;2,00;6,75 €
2763;2;1;Total Modification Note;14,00;236,60 €
2764;0;0;;0,00;0,00 €
2765;1;1;SUPP FOIE GRAS POELE;0,00;0,00 €
2766;2;1;Total Net;16,00;94,40 €
2767;2;1; dont Ventes;16,00;94,40 €
2768;2;1;Total Modification Note;1,00;5,90 €
2769;0;0;;0,00;0,00 €
2770;1;1;SUPP SAUCE;0,00;0,00 €
2771;2;1;Total Net;88,00;87,42 €
2772;2;1;Total Brut;92,00;91,49 €
2773;2;1; dont Ventes;87,00;87,42 €
2774;2;1; dont Remises;1,00;0,07 €
2775;2;1; dont Offert Client;4,00;4,00 €
2776;2;1;Total Annulations;1,00;1,00 €
2777;2;1;Total Erreur de saisie;1,00;1,00 €
2778;2;1;Total Avoir Ticket;2,00;1,07 €
2779;2;1;Total Modification Note;29,00;29,00 €
2780;0;0;;0,00;0,00 €
2781;1;1;SURPRISE DU BOUCHER;0,00;0,00 €
2782;2;1;Total Net;159,00;882,90 €
2783;2;1;Total Brut;159,00;891,12 €
2784;2;1; dont Ventes;54,00;882,90 €
2785;2;1; dont Menus;102,00;0,00 €
2786;2;1; dont Remises;3,00;8,22 €
2787;2;1;Total Annulations;3,00;47,40 €
2788;2;1;Total Avoir Ticket;3,00;31,60 €
2789;2;1;Total Modification Note;56,00;252,80 €
2790;0;0;;0,00;0,00 €
2791;1;1;TRESOR LOUCHEBEM;0,00;0,00 €
2792;2;1;Total Net;48,00;1477,00 €
2793;2;1;Total Brut;48,00;1483,20 €
2794;2;1; dont Ventes;46,00;1477,00 €
2795;2;1; dont Remises;2,00;6,20 €
2796;2;1;Total Modification Note;16,00;494,40 €
2797;0;0;;0,00;0,00 €
2798;1;1;TRIPLE CLASSIC BURGER;0,00;0,00 €
2799;2;1;Total Net;1,00;20,60 €
2800;2;1; dont Ventes;1,00;20,60 €
2801;0;0;;0,00;0,00 €
2802;1;1;TRIPLE CROUSTI BURGER;0,00;0,00 €
2803;2;1;Total Net;3,00;68,70 €
2804;2;1; dont Ventes;3,00;68,70 €
2805;2;1;Total Modification Note;1,00;22,90 €
2806;0;0;;0,00;0,00 €
2807;1;1;TRIPLE ESTIVAL BURGER;0,00;0,00 €
2808;2;1;Total Net;1,00;22,90 €
2809;2;1; dont Ventes;1,00;22,90 €
2810;0;0;;0,00;0,00 €
2811;1;1;TRIPLE RUST. MAQUIGNON;0,00;0,00 €
2812;2;1;Total Net;2,00;45,80 €
2813;2;1; dont Ventes;2,00;45,80 €
2814;2;1;Total Modification Note;1,00;22,90 €
2815;0;0;;0,00;0,00 €
2816;4;0;Net VIANDES HORS PROMO;1770,00;26992,58 €
2817;4;0;Brut VIANDES HORS PROMO;1780,00;27159,83 €
2818;4;0; dont Ventes;1483,00;26826,70 €
2819;4;0; dont Menus;247,00;165,88 €
2820;4;0; dont Remises;40,00;91,55 €
2821;4;0; dont Offert Client;10,00;75,70 €
2822;4;0;Annulations;18,00;321,00 €
2823;4;0;Perte;1,00;14,80 €
2824;4;0;Erreur de saisie;6,00;94,10 €
2825;4;0;Avoir Ticket;26,00;371,87 €
2826;4;0;Modification Note;471,00;6736,50 €
2827;0;0;;0,00;0,00 €
2828;3;3;Net VIANDES HORS PROMOS;1997,00;30378,93 €
2829;3;3;Brut VIANDES HORS PROMOS;2007,00;30555,11 €
2830;3;3; dont Ventes;1667,00;30213,05 €
2831;3;3; dont Menus;284,00;165,88 €
2832;3;3; dont Remises;46,00;100,48 €
2833;3;3; dont Offert Client;10,00;75,70 €
2834;3;3;Annulations VIANDES HORS PROMOS;19,00;338,90 €
2835;3;3;Perte VIANDES HORS PROMOS;1,00;14,80 €
2836;3;3;Erreur de saisie VIANDES HORS PROMOS;6,00;94,10 €
2837;3;3;Avoir Ticket VIANDES HORS PROMOS;36,00;495,68 €
2838;3;3;Modification Note VIANDES HORS PROMOS;526,00;7571,50 €
2839;0;0;;0,00;0,00 €
2840;1;0;VIANDES PROMO;0,00;0,00 €
2841;1;1;BURGER ESTIVAL;0,00;0,00 €
2842;2;1;Total Net;2,00;0,00 €
2843;2;1; dont Menus;2,00;0,00 €
2844;2;1;Total Modification Note;2,00;0,00 €
2845;0;0;;0,00;0,00 €
2846;4;0;Net VIANDES PROMO;2,00;0,00 €
2847;4;0; dont Menus;2,00;0,00 €
2848;4;0;Modification Note;2,00;0,00 €
2849;0;0;;0,00;0,00 €
2850;3;3;Modification Note VIANDES PROMOS;2,00;0,00 €
2851;0;0;;0,00;0,00 €
2852;3;2;Net VIANDES;1999,00;30378,93 €
2853;3;2;Brut VIANDES;2009,00;30555,11 €
2854;3;2; dont Ventes;1667,00;30213,05 €
2855;3;2; dont Menus;286,00;165,88 €
2856;3;2; dont Remises;46,00;100,48 €
2857;3;2; dont Offert Client;10,00;75,70 €
2858;3;2;Annulations VIANDES;19,00;338,90 €
2859;3;2;Perte VIANDES;1,00;14,80 €
2860;3;2;Erreur de saisie VIANDES;6,00;94,10 €
2861;3;2;Avoir Ticket VIANDES;36,00;495,68 €
2862;3;2;Modification Note VIANDES;528,00;7571,50 €
2863;0;0;;0,00;0,00 €
2864;3;1;Net SOLIDES;6794,00;62978,20 €
2865;3;1;Brut SOLIDES;7107,00;65497,90 €
2866;3;1; dont Ventes;5320,00;62571,09 €
2867;3;1; dont Menus;1352,00;407,11 €
2868;3;1; dont Remises;122,00;194,70 €
2869;3;1; dont Offert Client;166,00;1354,80 €
2870;3;1; dont Offert Menu Enfant;147,00;970,20 €
2871;3;1;Annulations SOLIDES;83,00;784,40 €
2872;3;1;Perte SOLIDES;45,00;432,25 €
2873;3;1;Erreur de saisie SOLIDES;26,00;156,50 €
2874;3;1;Avoir Ticket SOLIDES;153,00;1127,03 €
2875;3;1;Modification Note SOLIDES;2382,00;17441,90 €
2876;0;0;;0,00;0,00 €
2877;3;0;Net Global;11208,00;79841,40 €
2878;3;0;Brut Global;11549,00;82524,04 €
2879;3;0; dont Ventes;9270,00;78848,41 €
2880;3;0; dont Menus;1684,00;992,99 €
2881;3;0; dont Remises;254,00;263,19 €
2882;3;0; dont Offert Client;192,00;1438,25 €
2883;3;0; dont Offert Direction;2,00;11,00 €
2884;3;0; dont Offert Menu Enfant;147,00;970,20 €
2885;3;0;Annulations Global;180,00;1050,45 €
2886;3;0;Perte Global;81,00;453,10 €
2887;3;0;Erreur de saisie Global;70,00;241,65 €
2888;3;0;Avoir Ticket Global;319,00;1342,53 €
2889;3;0;Modification Note Global;5132,00;22173,75 €
2890;0;0;;0,00;0,00 €
