Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
2264;4;0;"Erreur de saisie";1,00;0,00 €
2265;4;0;"Avoir Ticket";6,00;0,00 €
2266;4;0;"Modification Note";30,00;50,70 €
2267;0;0;"";0,00;0,00 €
2268;1;0;"SALADES PLATS";0,00;0,00 €
2269;1;1;"GRANDE BUDDHA BOWL";0,00;0,00 €
2270;2;1;"Total Net";31,00;520,20 €
2271;2;1;"Total Brut";31,00;527,00 €
2272;2;1;" dont Ventes";28,00;520,20 €
2273;2;1;" dont Remises";3,00;6,80 €
2274;2;1;"Total Modification Note";7,00;119,00 €
2275;0;0;"";0,00;0,00 €
2276;1;1;"GRANDE BURRATA";0,00;0,00 €
2277;2;1;"Total Net";52,00;975,24 €
2278;2;1;"Total Brut";52,00;982,80 €
2279;2;1;" dont Ventes";48,00;975,24 €
2280;2;1;" dont Remises";4,00;7,56 €
2281;2;1;"Total Perte";1,00;9,28 €
2282;2;1;"Total Erreur de saisie";1,00;18,90 €
2283;2;1;"Total Modification Note";15,00;277,84 €
2284;0;0;"";0,00;0,00 €
2285;1;1;"GRANDE CAESAR";0,00;0,00 €
2286;2;1;"Total Net";75,00;922,20 €
2287;2;1;" dont Ventes";58,00;922,20 €
2288;2;1;" dont Menus";17,00;0,00 €
2289;2;1;"Total Annulations";1,00;15,90 €
2290;2;1;"Total Erreur de saisie";1,00;0,00 €
2291;2;1;"Total Modification Note";7,00;63,60 €
2292;0;0;"";0,00;0,00 €
2293;1;1;"GRANDE CHEVRE LARD";0,00;0,00 €
2294;2;1;"Total Net";25,00;394,32 €
2295;2;1;"Total Brut";25,00;397,50 €
2296;2;1;" dont Ventes";23,00;394,32 €
2297;2;1;" dont Remises";2,00;3,18 €
2298;2;1;"Total Annulations";1,00;15,90 €
2299;2;1;"Total Avoir Ticket";1,00;15,90 €
2300;2;1;"Total Modification Note";9,00;143,10 €
2301;0;0;"";0,00;0,00 €
2302;1;1;"GRANDE FESTIVAL";0,00;0,00 €
2303;2;1;"Total Net";43,00;723,93 €
2304;2;1;"Total Brut";43,00;725,70 €
2305;2;1;" dont Ventes";40,00;723,93 €
2306;2;1;" dont Menus";2,00;0,00 €
2307;2;1;" dont Remises";1,00;1,77 €
2308;2;1;"Total Modification Note";6,00;106,20 €
2309;0;0;"";0,00;0,00 €
2310;4;0;"Net SALADES PLATS";226,00;3535,89 €
2311;4;0;"Brut SALADES PLATS";226,00;3555,20 €
2312;4;0;" dont Ventes";197,00;3535,89 €
2313;4;0;" dont Menus";19,00;0,00 €
2314;4;0;" dont Remises";10,00;19,31 €
2315;4;0;"Annulations";2,00;31,80 €
2316;4;0;"Perte";1,00;9,28 €
2317;4;0;"Erreur de saisie";2,00;18,90 €
2318;4;0;"Avoir Ticket";1,00;15,90 €
2319;4;0;"Modification Note";44,00;709,74 €
2320;0;0;"";0,00;0,00 €
2321;1;0;"SUGGESTIONS";0,00;0,00 €
2322;1;1;"FRITES A VOLONTE";0,00;0,00 €
2323;2;1;"Total Net";163,00;0,00 €
2324;2;1;" dont Ventes";163,00;0,00 €
2325;2;1;"Total Erreur de saisie";2,00;0,00 €
2326;2;1;"Total Modification Note";35,00;0,00 €
2327;0;0;"";0,00;0,00 €
2328;1;1;"GARNITURES SUPPLEMENT";0,00;0,00 €
2329;2;1;"Total Net";83,00;165,20 €
2330;2;1;"Total Brut";85,00;170,00 €
2331;2;1;" dont Ventes";81,00;165,20 €
2332;2;1;" dont Remises";2,00;0,80 €
2333;2;1;" dont Offert Client";2,00;4,00 €
2334;2;1;"Total Annulations";1,00;2,00 €
2335;2;1;"Total Perte";1,00;2,00 €
2336;2;1;"Total Avoir Ticket";1,00;2,00 €
2337;2;1;"Total Modification Note";21,00;42,00 €
2338;0;0;"";0,00;0,00 €
2339;1;1;"PLAT DU JOUR 1";0,00;0,00 €
2340;2;1;"Total Net";78,00;506,00 €
2341;2;1;" dont Ventes";44,00;506,00 €
2342;2;1;" dont Menus";34,00;0,00 €
2343;2;1;"Total Annulations";5,00;34,50 €
2344;2;1;"Total Avoir Ticket";2,00;23,00 €
2345;2;1;"Total Modification Note";8,00;46,00 €
2346;0;0;"";0,00;0,00 €
2347;1;1;"PLAT DU JOUR 2";0,00;0,00 €
2348;2;1;"Total Net";8,00;34,50 €
2349;2;1;" dont Ventes";3,00;34,50 €
2350;2;1;" dont Menus";5,00;0,00 €
2351;0;0;"";0,00;0,00 €
2352;1;1;"PTIT BURGER";0,00;0,00 €
2353;2;1;"Total Net";72,00;0,00 €
2354;2;1;" dont Menus";72,00;0,00 €
2355;2;1;"Total Avoir Ticket";3,00;0,00 €
2356;2;1;"Total Modification Note";19,00;0,00 €
2357;0;0;"";0,00;0,00 €
2358;1;1;"SUG BOEUF";0,00;0,00 €
2359;2;1;"Total Net";6,00;304,80 €
2360;2;1;" dont Ventes";6,00;304,80 €
2361;2;1;"Total Modification Note";1,00;57,90 €
2362;0;0;"";0,00;0,00 €
2363;1;1;"SUG POISSON";0,00;0,00 €
2364;2;1;"Total Net";1,00;18,50 €
2365;2;1;" dont Ventes";1,00;18,50 €
2366;0;0;"";0,00;0,00 €
2367;1;1;"SUG PORC";0,00;0,00 €
2368;2;1;"Total Net";5,00;79,50 €
2369;2;1;" dont Ventes";5,00;79,50 €
2370;2;1;"Total Modification Note";1,00;15,90 €
2371;0;0;"";0,00;0,00 €
2372;1;1;"SUG VEAU";0,00;0,00 €
2373;2;1;"Total Net";3,00;44,70 €
2374;2;1;" dont Ventes";3,00;44,70 €
2375;0;0;"";0,00;0,00 €
2376;1;1;"SUPP LARD";0,00;0,00 €
2377;2;1;"Total Net";7,00;7,00 €
2378;2;1;" dont Ventes";7,00;7,00 €
2379;2;1;"Total Modification Note";1,00;1,00 €
2380;0;0;"";0,00;0,00 €
2381;1;1;"SUPP OEUF";0,00;0,00 €
2382;2;1;"Total Net";11,00;11,00 €
2383;2;1;" dont Ventes";11,00;11,00 €
2384;2;1;"Total Modification Note";4,00;4,00 €
2385;0;0;"";0,00;0,00 €
2386;4;0;"Net SUGGESTIONS";437,00;1171,20 €
2387;4;0;"Brut SUGGESTIONS";439,00;1176,00 €
2388;4;0;" dont Ventes";324,00;1171,20 €
2389;4;0;" dont Menus";111,00;0,00 €
2390;4;0;" dont Remises";2,00;0,80 €
2391;4;0;" dont Offert Client";2,00;4,00 €
2392;4;0;"Annulations";6,00;36,50 €
2393;4;0;"Perte";1,00;2,00 €
2394;4;0;"Erreur de saisie";2,00;0,00 €
2395;4;0;"Avoir Ticket";6,00;25,00 €
2396;4;0;"Modification Note";90,00;166,80 €
2397;0;0;"";0,00;0,00 €
2398;1;0;"VIANDES";0,00;0,00 €
2399;1;1;"SCE BEARNAISE";0,00;0,00 €
2400;2;1;"Total Annulations";3,00;0,00 €
2401;2;1;"Total Avoir Ticket";3,00;0,00 €
2402;2;1;"Total Modification Note";36,00;0,00 €
2403;0;0;"";0,00;0,00 €
2404;1;1;"SCE ECHALOTTES";0,00;0,00 €
2405;2;1;"Total Avoir Ticket";6,00;0,00 €
2406;2;1;"Total Modification Note";28,00;0,00 €
2407;0;0;"";0,00;0,00 €
2408;1;1;"SCE POIVRE";0,00;0,00 €
2409;2;1;"Total Annulations";1,00;0,00 €
2410;2;1;"Total Avoir Ticket";13,00;0,00 €
2411;2;1;"Total Modification Note";103,90;0,00 €
2412;0;0;"";0,00;0,00 €
2413;1;1;"SCE ROQUEFORT";0,00;0,00 €
2414;2;1;"Total Avoir Ticket";2,00;0,00 €
2415;2;1;"Total Modification Note";78,00;0,00 €
2416;0;0;"";0,00;0,00 €
2417;4;0;"Annulations";4,00;0,00 €
2418;4;0;"Avoir Ticket";24,00;0,00 €
2419;4;0;"Modification Note";245,90;0,00 €
2420;0;0;"";0,00;0,00 €
2421;1;0;"HACHES HORS PROMO";0,00;0,00 €
2422;1;1;"HACHE 110GR";0,00;0,00 €
2423;2;1;"Total Net";13,00;141,70 €
2424;2;1;" dont Ventes";13,00;141,70 €
2425;2;1;"Total Modification Note";5,00;54,50 €
2426;0;0;"";0,00;0,00 €
2427;1;1;"HACHE 220GR";0,00;0,00 €
2428;2;1;"Total Net";31,00;457,32 €
2429;2;1;"Total Brut";31,00;458,80 €
2430;2;1;" dont Ventes";30,00;457,32 €
2431;2;1;" dont Remises";1,00;1,48 €
2432;2;1;"Total Modification Note";2,00;29,60 €
2433;0;0;"";0,00;0,00 €
2434;1;1;"HACHE 330GR";0,00;0,00 €
2435;2;1;"Total Net";4,00;74,80 €
2436;2;1;" dont Ventes";4,00;74,80 €
2437;2;1;"Total Modification Note";1,00;18,70 €
2438;0;0;"";0,00;0,00 €
2439;1;1;"STEAK HACHE SCE POIVRE";0,00;0,00 €
2440;2;1;"Total Net";9,00;0,00 €
2441;2;1;" dont Menus";9,00;0,00 €
2442;2;1;"Total Modification Note";1,00;0,00 €
2443;0;0;"";0,00;0,00 €
2444;4;0;"Net HACHES HORS PROMO";57,00;673,82 €
2445;4;0;"Brut HACHES HORS PROMO";57,00;675,30 €
2446;4;0;" dont Ventes";47,00;673,82 €
2447;4;0;" dont Menus";9,00;0,00 €
2448;4;0;" dont Remises";1,00;1,48 €
2449;4;0;"Modification Note";9,00;102,80 €
2450;0;0;"";0,00;0,00 €
2451;1;0;"TARTARES HORS PROMO";0,00;0,00 €
2452;1;1;"HACHE 110G SUPP";0,00;0,00 €
2453;2;1;"Total Net";1,00;3,00 €
2454;2;1;" dont Ventes";1,00;3,00 €
2455;0;0;"";0,00;0,00 €
2456;1;1;"TARPACCIO DOUBLE";0,00;0,00 €
2457;2;1;"Total Net";17,00;379,10 €
2458;2;1;" dont Ventes";17,00;379,10 €
2459;2;1;"Total Modification Note";7,00;156,10 €
2460;0;0;"";0,00;0,00 €
2461;1;1;"TARPACCIO SIMPLE";0,00;0,00 €
2462;2;1;"Total Net";22,00;392,01 €
2463;2;1;"Total Brut";22,00;393,80 €
2464;2;1;" dont Ventes";21,00;392,01 €
2465;2;1;" dont Remises";1,00;1,79 €
2466;2;1;"Total Modification Note";4,00;71,60 €
2467;0;0;"";0,00;0,00 €
2468;1;1;"TARTARE 110GR";0,00;0,00 €
2469;2;1;"Total Net";39,00;186,00 €
2470;2;1;" dont Ventes";12,00;186,00 €
2471;2;1;" dont Menus";27,00;0,00 €
2472;2;1;"Total Erreur de saisie";2,00;31,00 €
2473;2;1;"Total Avoir Ticket";1,00;0,00 €
2474;2;1;"Total Modification Note";10,00;31,00 €
2475;0;0;"";0,00;0,00 €
2476;1;1;"TARTARE 220GR";0,00;0,00 €
2477;2;1;"Total Net";59,00;1009,80 €
2478;2;1;"Total Brut";60,00;1028,50 €
2479;2;1;" dont Ventes";54,00;1009,80 €
2480;2;1;" dont Menus";5,00;0,00 €
2481;2;1;" dont Offert Client";1,00;18,70 €
2482;2;1;"Total Annulations";1,00;18,70 €
2483;2;1;"Total Modification Note";7,00;93,50 €
2484;0;0;"";0,00;0,00 €
2485;1;1;"TARTARE 330GR";0,00;0,00 €
2486;2;1;"Total Net";28,00;613,20 €
2487;2;1;" dont Ventes";28,00;613,20 €
2488;2;1;"Total Modification Note";1,00;21,90 €
2489;0;0;"";0,00;0,00 €
2490;1;1;"TARTARE POELE 110GR";0,00;0,00 €
2491;2;1;"Total Net";2,00;29,45 €
2492;2;1;"Total Brut";2,00;31,00 €
2493;2;1;" dont Ventes";1,00;29,45 €
2494;2;1;" dont Remises";1,00;1,55 €
2495;0;0;"";0,00;0,00 €
2496;1;1;"TARTARE POELE 220GR";0,00;0,00 €
2497;2;1;"Total Net";9,00;168,30 €
2498;2;1;" dont Ventes";9,00;168,30 €
2499;0;0;"";0,00;0,00 €
2500;1;1;"TARTARE POELE 330GR";0,00;0,00 €
2501;2;1;"Total Net";2,00;43,80 €
2502;2;1;" dont Ventes";2,00;43,80 €
2503;0;0;"";0,00;0,00 €
2504;4;0;"Net TARTARES HORS PROMO";179,00;2824,66 €
2505;4;0;"Brut TARTARES HORS PROMO";180,00;2846,70 €
2506;4;0;" dont Ventes";145,00;2824,66 €
2507;4;0;" dont Menus";32,00;0,00 €
2508;4;0;" dont Remises";2,00;3,34 €
2509;4;0;" dont Offert Client";1,00;18,70 €
2510;4;0;"Annulations";1,00;18,70 €
2511;4;0;"Erreur de saisie";2,00;31,00 €
2512;4;0;"Avoir Ticket";1,00;0,00 €
2513;4;0;"Modification Note";29,00;374,10 €
2514;0;0;"";0,00;0,00 €
2515;1;0;"VIANDES HORS PROMO";0,00;0,00 €
2516;1;1;"4 NUGGETS SUPP";0,00;0,00 €
2517;2;1;"Total Net";1,00;2,00 €
2518;2;1;" dont Ventes";1,00;2,00 €
2519;0;0;"";0,00;0,00 €
2520;1;1;"ARAIGNEE 160GR";0,00;0,00 €
2521;2;1;"Total Net";79,00;1491,21 €
2522;2;1;"Total Brut";79,00;1493,10 €
2523;2;1;" dont Ventes";78,00;1491,21 €
2524;2;1;" dont Remises";1,00;1,89 €
2525;2;1;"Total Erreur de saisie";1,00;18,90 €
2526;2;1;"Total Avoir Ticket";4,00;75,60 €
2527;2;1;"Total Modification Note";15,00;283,50 €
2528;0;0;"";0,00;0,00 €
2529;1;1;"ARAIGNEE 240GR";0,00;0,00 €
2530;2;1;"Total Net";43,00;1006,20 €
2531;2;1;" dont Ventes";43,00;1006,20 €
2532;2;1;"Total Erreur de saisie";1,00;23,40 €
2533;2;1;"Total Modification Note";8,00;187,20 €
2534;0;0;"";0,00;0,00 €
2535;1;1;"BAVETTE D'ALOYAU";0,00;0,00 €
2536;2;1;"Total Net";119,00;1997,58 €
2537;2;1;"Total Brut";119,00;2011,10 €
2538;2;1;" dont Ventes";115,00;1997,58 €
2539;2;1;" dont Remises";4,00;13,52 €
2540;2;1;"Total Erreur de saisie";1,00;16,90 €
2541;2;1;"Total Avoir Ticket";5,00;84,50 €
2542;2;1;"Total Modification Note";15,00;253,50 €
2543;0;0;"";0,00;0,00 €
2544;1;1;"BROCH. CANARD PECHES";0,00;0,00 €
2545;2;1;"Total Net";74,00;1392,92 €
2546;2;1;"Total Brut";74,00;1398,60 €
2547;2;1;" dont Ventes";71,00;1392,92 €
2548;2;1;" dont Remises";3,00;5,68 €
2549;2;1;"Total Avoir Ticket";2,00;37,80 €
2550;2;1;"Total Modification Note";15,00;283,50 €
2551;0;0;"";0,00;0,00 €
2552;1;1;"BROCH. ONGLET";0,00;0,00 €
2553;2;1;"Total Net";34,00;601,80 €
2554;2;1;" dont Ventes";34,00;601,80 €
2555;2;1;"Total Erreur de saisie";1,00;17,70 €
2556;2;1;"Total Avoir Ticket";2,00;35,40 €
2557;2;1;"Total Modification Note";3,00;53,10 €
2558;0;0;"";0,00;0,00 €
2559;1;1;"BURGER PROMO BIERE";0,00;0,00 €
2560;2;1;"Total Net";37,00;403,30 €
2561;2;1;" dont Ventes";37,00;403,30 €
2562;2;1;"Total Erreur de saisie";1,00;10,90 €
2563;2;1;"Total Modification Note";5,00;54,50 €
2564;0;0;"";0,00;0,00 €
2565;1;1;"BURGER PROMO SODAS";0,00;0,00 €
2566;2;1;"Total Net";58,00;632,20 €
2567;2;1;" dont Ventes";58,00;632,20 €
2568;2;1;"Total Erreur de saisie";1,00;10,90 €
2569;2;1;"Total Avoir Ticket";2,00;21,80 €
2570;2;1;"Total Modification Note";7,00;76,30 €
2571;0;0;"";0,00;0,00 €
2572;1;1;"CLASSIC BURGER";0,00;0,00 €
2573;2;1;"Total Net";66,00;957,76 €
2574;2;1;"Total Brut";66,00;963,60 €
2575;2;1;" dont Ventes";64,00;957,76 €
2576;2;1;" dont Remises";2,00;5,84 €
2577;2;1;"Total Erreur de saisie";1,00;14,60 €
2578;2;1;"Total Avoir Ticket";2,00;29,20 €
2579;2;1;"Total Modification Note";12,00;175,20 €
2580;0;0;"";0,00;0,00 €
2581;1;1;"COTE 430GR";0,00;0,00 €
2582;2;1;"Total Net";55,00;1556,50 €
2583;2;1;" dont Ventes";55,00;1556,50 €
2584;2;1;"Total Erreur de saisie";1,00;28,30 €
2585;2;1;"Total Avoir Ticket";1,00;28,30 €
2586;2;1;"Total Modification Note";8,00;226,40 €
2587;0;0;"";0,00;0,00 €
2588;1;1;"CROUSTI BURGER";0,00;0,00 €
2589;2;1;"Total Net";64,00;1079,91 €
2590;2;1;"Total Brut";64,00;1081,60 €
2591;2;1;" dont Ventes";63,00;1079,91 €
2592;2;1;" dont Remises";1,00;1,69 €
2593;2;1;"Total Erreur de saisie";1,00;16,90 €
2594;2;1;"Total Avoir Ticket";2,00;33,80 €
2595;2;1;"Total Modification Note";7,00;118,30 €
2596;0;0;"";0,00;0,00 €
2597;1;1;"DOUBLE CLASSIC BURGER";0,00;0,00 €
2598;2;1;"Total Net";18,00;315,04 €
2599;2;1;"Total Brut";18,00;316,80 €
2600;2;1;" dont Ventes";17,00;315,04 €
2601;2;1;" dont Remises";1,00;1,76 €
2602;2;1;"Total Avoir Ticket";2,00;35,20 €
2603;2;1;"Total Modification Note";8,00;140,80 €
2604;0;0;"";0,00;0,00 €
2605;1;1;"DOUBLE CROUSTI BURGER";0,00;0,00 €
2606;2;1;"Total Net";26,00;517,40 €
2607;2;1;" dont Ventes";26,00;517,40 €
2608;2;1;"Total Modification Note";5,00;99,50 €
2609;0;0;"";0,00;0,00 €
2610;1;1;"DOUBLE ESTIVAL BURGER";0,00;0,00 €
2611;2;1;"Total Net";10,00;199,00 €
2612;2;1;" dont Ventes";10,00;199,00 €
2613;2;1;"Total Modification Note";1,00;19,90 €
2614;0;0;"";0,00;0,00 €
2615;1;1;"DOUBLE MAQUIGNON";0,00;0,00 €
2616;2;1;"Total Net";10,00;176,22 €
2617;2;1;"Total Brut";10,00;178,00 €
2618;2;1;" dont Ventes";9,00;176,22 €
2619;2;1;" dont Remises";1,00;1,78 €
2620;2;1;"Total Modification Note";1,00;17,80 €
2621;0;0;"";0,00;0,00 €
2622;1;1;"DOUBLE RUSTIQUE MAQ.";0,00;0,00 €
2623;2;1;"Total Net";23,00;457,70 €
2624;2;1;" dont Ventes";23,00;457,70 €
2625;2;1;"Total Modification Note";5,00;99,50 €
2626;0;0;"";0,00;0,00 €
2627;1;1;"DOUBLE STEAK";0,00;0,00 €
2628;2;1;"Total Net";1,00;3,00 €
2629;2;1;" dont Ventes";1,00;3,00 €
2630;0;0;"";0,00;0,00 €
2631;1;1;"EMINCE BOEUF MARINE";0,00;0,00 €
2632;2;1;"Total Net";83,00;1221,01 €
2633;2;1;"Total Brut";83,00;1228,40 €
2634;2;1;" dont Ventes";80,00;1221,01 €
2635;2;1;" dont Remises";3,00;7,39 €
2636;2;1;"Total Annulations";1,00;14,80 €
2637;2;1;"Total Erreur de saisie";1,00;14,80 €
2638;2;1;"Total Modification Note";14,00;207,20 €
2639;0;0;"";0,00;0,00 €
2640;1;1;"ENFANT COEUR ENTRECOTE";0,00;0,00 €
2641;2;1;"Total Net";33,00;0,00 €
2642;2;1;" dont Menus";33,00;0,00 €
2643;2;1;"Total Modification Note";2,00;0,00 €
2644;0;0;"";0,00;0,00 €
2645;1;1;"ENTRECOTE 230GR";0,00;0,00 €
2646;2;1;"Total Net";189,00;3977,37 €
2647;2;1;"Total Brut";189,00;3987,90 €
2648;2;1;" dont Ventes";184,00;3977,37 €
2649;2;1;" dont Remises";5,00;10,53 €
2650;2;1;"Total Annulations";1,00;21,10 €
2651;2;1;"Total Erreur de saisie";1,00;21,10 €
2652;2;1;"Total Avoir Ticket";2,00;42,20 €
2653;2;1;"Total Modification Note";32,00;675,20 €
2654;0;0;"";0,00;0,00 €
2655;1;1;"ENTRECOTE 300GR";0,00;0,00 €
2656;2;1;"Total Net";45,00;1290,25 €
2657;2;1;"Total Brut";45,00;1296,00 €
2658;2;1;" dont Ventes";43,00;1290,25 €
2659;2;1;" dont Remises";2,00;5,75 €
2660;2;1;"Total Erreur de saisie";1,00;28,80 €
2661;2;1;"Total Modification Note";9,00;259,20 €
2662;0;0;"";0,00;0,00 €
2663;1;1;"ESTIVAL BURGER";0,00;0,00 €
2664;2;1;"Total Net";40,00;665,86 €
2665;2;1;"Total Brut";40,00;676,00 €
2666;2;1;" dont Ventes";38,00;665,86 €
2667;2;1;" dont Remises";2,00;10,14 €
2668;2;1;"Total Erreur de saisie";1,00;16,90 €
2669;2;1;"Total Avoir Ticket";1,00;16,90 €
2670;2;1;"Total Modification Note";8,00;135,20 €
2671;0;0;"";0,00;0,00 €
2672;1;1;"GALETTE VEGETARIENNE";0,00;0,00 €
2673;2;1;"Total Net";9,00;7,90 €
2674;2;1;"Total Brut";9,00;8,00 €
2675;2;1;" dont Ventes";8,00;7,90 €
2676;2;1;" dont Remises";1,00;0,10 €
2677;2;1;"Total Modification Note";1,00;1,00 €
2678;0;0;"";0,00;0,00 €
2679;1;1;"GRILLADE PORC";0,00;0,00 €
2680;2;1;"Total Net";2,00;0,00 €
2681;2;1;" dont Menus";2,00;0,00 €
2682;0;0;"";0,00;0,00 €
2683;1;1;"MAQUIGNON";0,00;0,00 €
2684;2;1;"Total Net";107,00;1130,72 €
2685;2;1;"Total Brut";107,00;1139,60 €
2686;2;1;" dont Ventes";71,00;1130,72 €
2687;2;1;" dont Menus";30,00;0,00 €
2688;2;1;" dont Remises";6,00;8,88 €
2689;2;1;"Total Annulations";1,00;14,80 €
2690;2;1;"Total Avoir Ticket";3,00;14,80 €
2691;2;1;"Total Modification Note";37,00;458,80 €
2692;0;0;"";0,00;0,00 €
2693;1;1;"MILLEFEUILLE BOEUF";0,00;0,00 €
2694;2;1;"Total Net";74,00;1369,00 €
2695;2;1;" dont Ventes";74,00;1369,00 €
2696;2;1;"Total Erreur de saisie";1,00;18,50 €
2697;2;1;"Total Avoir Ticket";3,00;55,50 €
2698;2;1;"Total Modification Note";12,00;222,00 €
2699;0;0;"";0,00;0,00 €
2700;1;1;"ONGLET";0,00;0,00 €
2701;2;1;"Total Net";65,00;1283,55 €
2702;2;1;"Total Brut";65,00;1293,50 €
2703;2;1;" dont Ventes";60,00;1283,55 €
2704;2;1;" dont Remises";5,00;9,95 €
2705;2;1;"Total Erreur de saisie";1,00;19,90 €
2706;2;1;"Total Avoir Ticket";1,00;19,90 €
2707;2;1;"Total Modification Note";11,00;218,90 €
2708;0;0;"";0,00;0,00 €
2709;1;1;"OS MOELLE SUPP.";0,00;0,00 €
2710;2;1;"Total Net";66,00;244,20 €
2711;2;1;" dont Ventes";66,00;244,20 €
2712;2;1;"Total Avoir Ticket";2,00;7,40 €
2713;2;1;"Total Modification Note";15,00;55,50 €
2714;0;0;"";0,00;0,00 €
2715;1;1;"PANACHE DU BOUCHER";0,00;0,00 €
2716;2;1;"Total Net";170,00;2853,24 €
2717;2;1;"Total Brut";170,00;2860,00 €
2718;2;1;" dont Ventes";126,00;2635,36 €
2719;2;1;" dont Menus";42,00;217,88 €
2720;2;1;" dont Remises";2,00;6,76 €
2721;2;1;"Total Erreur de saisie";1,00;20,80 €
2722;2;1;"Total Avoir Ticket";6,00;31,20 €
2723;2;1;"Total Modification Note";28,00;332,80 €
2724;0;0;"";0,00;0,00 €
2725;1;1;"PAVE RUMSTECK";0,00;0,00 €
2726;2;1;"Total Net";62,00;1044,76 €
2727;2;1;"Total Brut";62,00;1054,70 €
2728;2;1;" dont Ventes";50,00;1044,76 €
2729;2;1;" dont Menus";9,00;0,00 €
2730;2;1;" dont Remises";3,00;9,94 €
2731;2;1;"Total Erreur de saisie";1,00;19,90 €
2732;2;1;"Total Modification Note";7,00;99,50 €
2733;0;0;"";0,00;0,00 €
2734;1;1;"RUSTIQUE MAQUI.";0,00;0,00 €
2735;2;1;"Total Net";87,00;1463,54 €
2736;2;1;"Total Brut";87,00;1470,30 €
2737;2;1;" dont Ventes";85,00;1463,54 €
2738;2;1;" dont Remises";2,00;6,76 €
2739;2;1;"Total Avoir Ticket";1,00;16,90 €
2740;2;1;"Total Modification Note";17,00;287,30 €
2741;0;0;"";0,00;0,00 €
2742;1;1;"SUPP FOIE GRAS POELE";0,00;0,00 €
2743;2;1;"Total Net";9,00;53,10 €
2744;2;1;" dont Ventes";9,00;53,10 €
2745;2;1;"Total Modification Note";1,00;5,90 €
2746;0;0;"";0,00;0,00 €
2747;1;1;"SUPP SAUCE";0,00;0,00 €
2748;2;1;"Total Net";127,00;126,60 €
2749;2;1;"Total Brut";128,00;128,00 €
2750;2;1;" dont Ventes";123,00;126,60 €
2751;2;1;" dont Remises";4,00;0,40 €
2752;2;1;" dont Offert Client";1,00;1,00 €
2753;2;1;"Total Annulations";6,00;6,00 €
2754;2;1;"Total Erreur de saisie";1,00;1,00 €
2755;2;1;"Total Avoir Ticket";1,00;1,00 €
2756;2;1;"Total Modification Note";33,00;33,00 €
2757;0;0;"";0,00;0,00 €
2758;1;1;"SURPRISE DU BOUCHER";0,00;0,00 €
2759;2;1;"Total Net";215,00;1387,24 €
2760;2;1;"Total Brut";216,00;1406,20 €
2761;2;1;" dont Ventes";86,00;1387,24 €
2762;2;1;" dont Menus";127,00;0,00 €
2763;2;1;" dont Remises";2,00;3,16 €
2764;2;1;" dont Offert Client";1,00;15,80 €
2765;2;1;"Total Erreur de saisie";1,00;15,80 €
2766;2;1;"Total Avoir Ticket";7,00;31,60 €
2767;2;1;"Total Modification Note";33,00;158,00 €
2768;0;0;"";0,00;0,00 €
2769;1;1;"TRESOR LOUCHEBEM";0,00;0,00 €
2770;2;1;"Total Net";54,00;1656,24 €
2771;2;1;"Total Brut";54,00;1668,60 €
2772;2;1;" dont Ventes";52,00;1656,24 €
2773;2;1;" dont Remises";2,00;12,36 €
2774;2;1;"Total Annulations";2,00;61,80 €
2775;2;1;"Total Perte";1,00;30,90 €
2776;2;1;"Total Erreur de saisie";1,00;30,90 €
2777;2;1;"Total Modification Note";10,00;309,00 €
2778;0;0;"";0,00;0,00 €
2779;1;1;"TRIPLE CLASSIC BURGER";0,00;0,00 €
2780;2;1;"Total Net";4,00;82,40 €
2781;2;1;" dont Ventes";4,00;82,40 €
2782;2;1;"Total Modification Note";1,00;20,60 €
2783;0;0;"";0,00;0,00 €
2784;1;1;"TRIPLE CROUSTI BURGER";0,00;0,00 €
2785;2;1;"Total Net";4,00;91,60 €
2786;2;1;" dont Ventes";4,00;91,60 €
2787;0;0;"";0,00;0,00 €
2788;1;1;"TRIPLE RUST. MAQUIGNON";0,00;0,00 €
2789;2;1;"Total Net";4,00;91,60 €
2790;2;1;" dont Ventes";4,00;91,60 €
2791;2;1;"Total Modification Note";2,00;45,80 €
2792;0;0;"";0,00;0,00 €
2793;4;0;"Net VIANDES HORS PROMO";2167,00;32829,92 €
2794;4;0;"Brut VIANDES HORS PROMO";2169,00;32971,00 €
2795;4;0;" dont Ventes";1872,00;32612,04 €
2796;4;0;" dont Menus";243,00;217,88 €
2797;4;0;" dont Remises";52,00;124,28 €
2798;4;0;" dont Offert Client";2,00;16,80 €
2799;4;0;"Annulations";11,00;118,50 €
2800;4;0;"Perte";1,00;30,90 €
2801;4;0;"Erreur de saisie";20,00;366,90 €
2802;4;0;"Avoir Ticket";49,00;619,00 €
2803;4;0;"Modification Note";388,00;5613,90 €
2804;0;0;"";0,00;0,00 €
2805;3;3;"Net VIANDES HORS PROMOS";2403,00;36328,40 €
2806;3;3;"Brut VIANDES HORS PROMOS";2406,00;36493,00 €
2807;3;3;" dont Ventes";2064,00;36110,52 €
2808;3;3;" dont Menus";284,00;217,88 €
2809;3;3;" dont Remises";55,00;129,10 €
2810;3;3;" dont Offert Client";3,00;35,50 €
2811;3;3;"Annulations VIANDES HORS PROMOS";12,00;137,20 €
2812;3;3;"Perte VIANDES HORS PROMOS";1,00;30,90 €
2813;3;3;"Erreur de saisie VIANDES HORS PROMOS";22,00;397,90 €
